Vereinsname,Vereinskürzel,Vereinsgründung,Name,Geburtsdatum,Typ,Position,Veranstaltungsname,Veranstaltungsdatum,Veranstaltungsort,Ortsbeschreibung
Forschungsgemeinschaft exotischer Meerestiere,FeM,1997,Tim,27.06.2001,Mitarbeiter,Miglied,Meeresstunde,01.06.2018,Audimax,Größter Hörsaal im Humboldtbau
Forschungsgemeinschaft exotischer Meerestiere,FeM,1997,Tim,27.06.2001,Mitarbeiter,Miglied,Meeresstunde,01.03.2019,Audimax,Größter Hörsaal im Humboldtbau
Forschungsgemeinschaft exotischer Meerestiere,FeM,1997,Tim,27.06.2001,Mitarbeiter,Miglied,Meeresstunde,07.11.2020,Audimax,Größter Hörsaal im Humboldtbau
Forschungsgemeinschaft exotischer Meerestiere,FeM,1997,Tim,27.06.2001,Mitarbeiter,Miglied,Meeresstunde,06.11.2021,Audimax,Größter Hörsaal im Humboldtbau
Forschungsgemeinschaft exotischer Meerestiere,FeM,1997,Tim,27.06.2001,Mitarbeiter,Miglied,Meeresstunde,24.07.2022,Audimax,Größter Hörsaal im Humboldtbau
Forschungsgemeinschaft exotischer Meerestiere,FeM,1997,Julius,26.07.1999,Extern,Miglied,Yellow Submarine Lesung,26.08.2020,Audimax,Größter Hörsaal im Humboldtbau
Forschungsgemeinschaft exotischer Meerestiere,FeM,1997,Julius,26.07.1999,Extern,Miglied,Meeresstunde,01.06.2018,Audimax,Größter Hörsaal im Humboldtbau
Forschungsgemeinschaft exotischer Meerestiere,FeM,1997,Julius,26.07.1999,Extern,Miglied,Meeresstunde,01.03.2019,Audimax,Größter Hörsaal im Humboldtbau
Forschungsgemeinschaft exotischer Meerestiere,FeM,1997,Julius,26.07.1999,Extern,Miglied,Meeresstunde,07.11.2020,Audimax,Größter Hörsaal im Humboldtbau
Forschungsgemeinschaft exotischer Meerestiere,FeM,1997,Julius,26.07.1999,Extern,Miglied,Meeresstunde,06.11.2021,Audimax,Größter Hörsaal im Humboldtbau
Forschungsgemeinschaft exotischer Meerestiere,FeM,1997,Julius,26.07.1999,Extern,Miglied,Meeresstunde,24.07.2022,Audimax,Größter Hörsaal im Humboldtbau
Forschungsgemeinschaft exotischer Meerestiere,FeM,1997,Simon,13.05.2001,Student,Miglied,Yellow Submarine Lesung,26.08.2020,Audimax,Größter Hörsaal im Humboldtbau
Forschungsgemeinschaft exotischer Meerestiere,FeM,1997,Simon,13.05.2001,Student,Miglied,Meeresstunde,01.06.2018,Audimax,Größter Hörsaal im Humboldtbau
Forschungsgemeinschaft exotischer Meerestiere,FeM,1997,Simon,13.05.2001,Student,Miglied,Meeresstunde,01.03.2019,Audimax,Größter Hörsaal im Humboldtbau
Forschungsgemeinschaft exotischer Meerestiere,FeM,1997,Simon,13.05.2001,Student,Miglied,Meeresstunde,07.11.2020,Audimax,Größter Hörsaal im Humboldtbau
Forschungsgemeinschaft exotischer Meerestiere,FeM,1997,Simon,13.05.2001,Student,Miglied,Meeresstunde,06.11.2021,Audimax,Größter Hörsaal im Humboldtbau
Forschungsgemeinschaft exotischer Meerestiere,FeM,1997,Simon,13.05.2001,Student,Miglied,Meeresstunde,24.07.2022,Audimax,Größter Hörsaal im Humboldtbau
Forschungsgemeinschaft exotischer Meerestiere,FeM,1997,Samuel,12.09.2000,Student,Miglied,Yellow Submarine Lesung,26.08.2020,Audimax,Größter Hörsaal im Humboldtbau
Forschungsgemeinschaft exotischer Meerestiere,FeM,1997,Samuel,12.09.2000,Student,Miglied,Meeresstunde,01.06.2018,Audimax,Größter Hörsaal im Humboldtbau
Forschungsgemeinschaft exotischer Meerestiere,FeM,1997,Samuel,12.09.2000,Student,Miglied,Meeresstunde,01.03.2019,Audimax,Größter Hörsaal im Humboldtbau
Forschungsgemeinschaft exotischer Meerestiere,FeM,1997,Samuel,12.09.2000,Student,Miglied,Meeresstunde,07.11.2020,Audimax,Größter Hörsaal im Humboldtbau
Forschungsgemeinschaft exotischer Meerestiere,FeM,1997,Samuel,12.09.2000,Student,Miglied,Meeresstunde,06.11.2021,Audimax,Größter Hörsaal im Humboldtbau
Forschungsgemeinschaft exotischer Meerestiere,FeM,1997,Samuel,12.09.2000,Student,Miglied,Meeresstunde,24.07.2022,Audimax,Größter Hörsaal im Humboldtbau
Forschungsgemeinschaft exotischer Meerestiere,FeM,1997,Fabian,26.05.1992,Student,Miglied,Yellow Submarine Lesung,26.08.2020,Audimax,Größter Hörsaal im Humboldtbau
Forschungsgemeinschaft exotischer Meerestiere,FeM,1997,Fabian,26.05.1992,Student,Miglied,Meeresstunde,01.06.2018,Audimax,Größter Hörsaal im Humboldtbau
Forschungsgemeinschaft exotischer Meerestiere,FeM,1997,Fabian,26.05.1992,Student,Miglied,Meeresstunde,01.03.2019,Audimax,Größter Hörsaal im Humboldtbau
Forschungsgemeinschaft exotischer Meerestiere,FeM,1997,Fabian,26.05.1992,Student,Miglied,Meeresstunde,07.11.2020,Audimax,Größter Hörsaal im Humboldtbau
Forschungsgemeinschaft exotischer Meerestiere,FeM,1997,Fabian,26.05.1992,Student,Miglied,Meeresstunde,06.11.2021,Audimax,Größter Hörsaal im Humboldtbau
Forschungsgemeinschaft exotischer Meerestiere,FeM,1997,Fabian,26.05.1992,Student,Miglied,Meeresstunde,24.07.2022,Audimax,Größter Hörsaal im Humboldtbau
Forschungsgemeinschaft exotischer Meerestiere,FeM,1997,Konstantin,27.12.2001,Student,Miglied,Yellow Submarine Lesung,26.08.2020,Audimax,Größter Hörsaal im Humboldtbau
Forschungsgemeinschaft exotischer Meerestiere,FeM,1997,Konstantin,27.12.2001,Student,Miglied,Meeresstunde,01.06.2018,Audimax,Größter Hörsaal im Humboldtbau
Forschungsgemeinschaft exotischer Meerestiere,FeM,1997,Konstantin,27.12.2001,Student,Miglied,Meeresstunde,01.03.2019,Audimax,Größter Hörsaal im Humboldtbau
Forschungsgemeinschaft exotischer Meerestiere,FeM,1997,Konstantin,27.12.2001,Student,Miglied,Meeresstunde,07.11.2020,Audimax,Größter Hörsaal im Humboldtbau
Forschungsgemeinschaft exotischer Meerestiere,FeM,1997,Konstantin,27.12.2001,Student,Miglied,Meeresstunde,06.11.2021,Audimax,Größter Hörsaal im Humboldtbau
Forschungsgemeinschaft exotischer Meerestiere,FeM,1997,Konstantin,27.12.2001,Student,Miglied,Meeresstunde,24.07.2022,Audimax,Größter Hörsaal im Humboldtbau
Students Camping in Ilmenau ,sci,1997,Maximilian,21.09.1992,Mitarbeiter,Vorstand,Sommercamping,14.12.2018,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Maximilian,21.09.1992,Mitarbeiter,Vorstand,Sommercamping,16.10.2019,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Maximilian,21.09.1992,Mitarbeiter,Vorstand,Zeltlager,17.09.2019,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Maximilian,21.09.1992,Mitarbeiter,Vorstand,Zeltlager,09.02.2020,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Maximilian,21.09.1992,Mitarbeiter,Vorstand,Zeltlager,02.08.2021,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Maximilian,21.09.1992,Mitarbeiter,Vorstand,Zeltlager,25.01.2022,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Alexander,18.10.2000,Student,Finanzer,Sommercamping,14.12.2018,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Alexander,18.10.2000,Student,Finanzer,Sommercamping,16.10.2019,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Alexander,18.10.2000,Student,Finanzer,Zeltlager,17.09.2019,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Alexander,18.10.2000,Student,Finanzer,Zeltlager,09.02.2020,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Alexander,18.10.2000,Student,Finanzer,Zeltlager,02.08.2021,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Alexander,18.10.2000,Student,Finanzer,Zeltlager,25.01.2022,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Paul,13.05.1990,Student,Mitglied,Sommercamping,14.12.2018,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Paul,13.05.1990,Student,Mitglied,Sommercamping,16.10.2019,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Paul,13.05.1990,Student,Mitglied,Zeltlager,17.09.2019,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Paul,13.05.1990,Student,Mitglied,Zeltlager,09.02.2020,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Paul,13.05.1990,Student,Mitglied,Zeltlager,02.08.2021,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Paul,13.05.1990,Student,Mitglied,Zeltlager,25.01.2022,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Anna,19.09.1997,Student,Mitglied,Sommercamping,14.12.2018,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Anna,19.09.1997,Student,Mitglied,Sommercamping,16.10.2019,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Anna,19.09.1997,Student,Mitglied,Zeltlager,17.09.2019,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Anna,19.09.1997,Student,Mitglied,Zeltlager,09.02.2020,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Anna,19.09.1997,Student,Mitglied,Zeltlager,02.08.2021,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Anna,19.09.1997,Student,Mitglied,Zeltlager,25.01.2022,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Elias,24.11.2004,Mitarbeiter,Mitglied,Sommercamping,14.12.2018,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Elias,24.11.2004,Mitarbeiter,Mitglied,Sommercamping,16.10.2019,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Elias,24.11.2004,Mitarbeiter,Mitglied,Zeltlager,17.09.2019,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Elias,24.11.2004,Mitarbeiter,Mitglied,Zeltlager,09.02.2020,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Elias,24.11.2004,Mitarbeiter,Mitglied,Zeltlager,02.08.2021,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Elias,24.11.2004,Mitarbeiter,Mitglied,Zeltlager,25.01.2022,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Noah,13.11.2004,Mitarbeiter,Mitglied,Sommercamping,14.12.2018,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Noah,13.11.2004,Mitarbeiter,Mitglied,Sommercamping,16.10.2019,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Noah,13.11.2004,Mitarbeiter,Mitglied,Zeltlager,17.09.2019,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Noah,13.11.2004,Mitarbeiter,Mitglied,Zeltlager,09.02.2020,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Noah,13.11.2004,Mitarbeiter,Mitglied,Zeltlager,02.08.2021,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Noah,13.11.2004,Mitarbeiter,Mitglied,Zeltlager,25.01.2022,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Luca,20.04.2004,Student,Mitglied,Sommercamping,14.12.2018,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Luca,20.04.2004,Student,Mitglied,Sommercamping,16.10.2019,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Luca,20.04.2004,Student,Mitglied,Zeltlager,17.09.2019,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Luca,20.04.2004,Student,Mitglied,Zeltlager,09.02.2020,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Luca,20.04.2004,Student,Mitglied,Zeltlager,02.08.2021,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Luca,20.04.2004,Student,Mitglied,Zeltlager,25.01.2022,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Jakob,17.08.1992,Mitarbeiter,Mitglied,Sommercamping,14.12.2018,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Jakob,17.08.1992,Mitarbeiter,Mitglied,Sommercamping,16.10.2019,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Jakob,17.08.1992,Mitarbeiter,Mitglied,Zeltlager,17.09.2019,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Jakob,17.08.1992,Mitarbeiter,Mitglied,Zeltlager,09.02.2020,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Jakob,17.08.1992,Mitarbeiter,Mitglied,Zeltlager,02.08.2021,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Jakob,17.08.1992,Mitarbeiter,Mitglied,Zeltlager,25.01.2022,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Luisa,13.11.1999,Student,Mitglied,Sommercamping,14.12.2018,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Luisa,13.11.1999,Student,Mitglied,Sommercamping,16.10.2019,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Luisa,13.11.1999,Student,Mitglied,Zeltlager,17.09.2019,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Luisa,13.11.1999,Student,Mitglied,Zeltlager,09.02.2020,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Luisa,13.11.1999,Student,Mitglied,Zeltlager,02.08.2021,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Luisa,13.11.1999,Student,Mitglied,Zeltlager,25.01.2022,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Niklas,16.02.1991,Student,Mitglied,Sommercamping,14.12.2018,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Niklas,16.02.1991,Student,Mitglied,Sommercamping,16.10.2019,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Niklas,16.02.1991,Student,Mitglied,Zeltlager,17.09.2019,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Niklas,16.02.1991,Student,Mitglied,Zeltlager,09.02.2020,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Niklas,16.02.1991,Student,Mitglied,Zeltlager,02.08.2021,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Niklas,16.02.1991,Student,Mitglied,Zeltlager,25.01.2022,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Ida,06.02.2002,Extern,Mitglied,Sommercamping,14.12.2018,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Ida,06.02.2002,Extern,Mitglied,Sommercamping,16.10.2019,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Ida,06.02.2002,Extern,Mitglied,Zeltlager,17.09.2019,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Ida,06.02.2002,Extern,Mitglied,Zeltlager,09.02.2020,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Ida,06.02.2002,Extern,Mitglied,Zeltlager,02.08.2021,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Ida,06.02.2002,Extern,Mitglied,Zeltlager,25.01.2022,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Samuel,12.09.2000,Student,Mitglied,Sommercamping,14.12.2018,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Samuel,12.09.2000,Student,Mitglied,Sommercamping,16.10.2019,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Samuel,12.09.2000,Student,Mitglied,Zeltlager,17.09.2019,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Samuel,12.09.2000,Student,Mitglied,Zeltlager,09.02.2020,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Samuel,12.09.2000,Student,Mitglied,Zeltlager,02.08.2021,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Samuel,12.09.2000,Student,Mitglied,Zeltlager,25.01.2022,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Victoria,09.08.1998,Student,Mitglied,Sommercamping,14.12.2018,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Victoria,09.08.1998,Student,Mitglied,Sommercamping,16.10.2019,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Victoria,09.08.1998,Student,Mitglied,Zeltlager,17.09.2019,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Victoria,09.08.1998,Student,Mitglied,Zeltlager,09.02.2020,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Victoria,09.08.1998,Student,Mitglied,Zeltlager,02.08.2021,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Victoria,09.08.1998,Student,Mitglied,Zeltlager,25.01.2022,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Konstantin,27.12.2001,Student,Mitglied,Sommercamping,14.12.2018,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Konstantin,27.12.2001,Student,Mitglied,Sommercamping,16.10.2019,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Konstantin,27.12.2001,Student,Mitglied,Zeltlager,17.09.2019,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Konstantin,27.12.2001,Student,Mitglied,Zeltlager,09.02.2020,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Konstantin,27.12.2001,Student,Mitglied,Zeltlager,02.08.2021,Ehrenbergwiese,Wiese direkt vor dem Audimax
Students Camping in Ilmenau ,sci,1997,Konstantin,27.12.2001,Student,Mitglied,Zeltlager,25.01.2022,Ehrenbergwiese,Wiese direkt vor dem Audimax
Second Unit Juggling,SUJ,1994,Alexander,18.10.2000,Student,Vorstand,Freies Proben,20.07.2018,USZ,Sporthalle des Unisportzentrums
Second Unit Juggling,SUJ,1994,Alexander,18.10.2000,Student,Vorstand,Freies Proben,22.06.2019,USZ,Sporthalle des Unisportzentrums
Second Unit Juggling,SUJ,1994,Alexander,18.10.2000,Student,Vorstand,Freies Proben,12.05.2020,USZ,Sporthalle des Unisportzentrums
Second Unit Juggling,SUJ,1994,Alexander,18.10.2000,Student,Vorstand,Freies Proben,11.03.2021,USZ,Sporthalle des Unisportzentrums
Second Unit Juggling,SUJ,1994,Alexander,18.10.2000,Student,Vorstand,Semesterabschluss Zirkus,02.07.2019,Audimax,Größter Hörsaal im Humboldtbau
Second Unit Juggling,SUJ,1994,Alexander,18.10.2000,Student,Vorstand,Semesterabschluss Zirkus,25.09.2020,Audimax,Größter Hörsaal im Humboldtbau
Second Unit Juggling,SUJ,1994,Alexander,18.10.2000,Student,Vorstand,Semesterabschluss Zirkus,18.05.2021,Audimax,Größter Hörsaal im Humboldtbau
Second Unit Juggling,SUJ,1994,Alexander,18.10.2000,Student,Vorstand,Semesterabschluss Zirkus,13.04.2022,Audimax,Größter Hörsaal im Humboldtbau
Second Unit Juggling,SUJ,1994,Leonie,27.08.2002,Student,Finanzer,Freies Proben,20.07.2018,USZ,Sporthalle des Unisportzentrums
Second Unit Juggling,SUJ,1994,Leonie,27.08.2002,Student,Finanzer,Freies Proben,22.06.2019,USZ,Sporthalle des Unisportzentrums
Second Unit Juggling,SUJ,1994,Leonie,27.08.2002,Student,Finanzer,Freies Proben,12.05.2020,USZ,Sporthalle des Unisportzentrums
Second Unit Juggling,SUJ,1994,Leonie,27.08.2002,Student,Finanzer,Freies Proben,11.03.2021,USZ,Sporthalle des Unisportzentrums
Second Unit Juggling,SUJ,1994,Leonie,27.08.2002,Student,Finanzer,Semesterabschluss Zirkus,02.07.2019,Audimax,Größter Hörsaal im Humboldtbau
Second Unit Juggling,SUJ,1994,Leonie,27.08.2002,Student,Finanzer,Semesterabschluss Zirkus,25.09.2020,Audimax,Größter Hörsaal im Humboldtbau
Second Unit Juggling,SUJ,1994,Leonie,27.08.2002,Student,Finanzer,Semesterabschluss Zirkus,18.05.2021,Audimax,Größter Hörsaal im Humboldtbau
Second Unit Juggling,SUJ,1994,Leonie,27.08.2002,Student,Finanzer,Semesterabschluss Zirkus,13.04.2022,Audimax,Größter Hörsaal im Humboldtbau
Second Unit Juggling,SUJ,1994,Julia,23.03.2001,Mitarbeiter,Mitglied,Freies Proben,20.07.2018,USZ,Sporthalle des Unisportzentrums
Second Unit Juggling,SUJ,1994,Julia,23.03.2001,Mitarbeiter,Mitglied,Freies Proben,22.06.2019,USZ,Sporthalle des Unisportzentrums
Second Unit Juggling,SUJ,1994,Julia,23.03.2001,Mitarbeiter,Mitglied,Freies Proben,12.05.2020,USZ,Sporthalle des Unisportzentrums
Second Unit Juggling,SUJ,1994,Julia,23.03.2001,Mitarbeiter,Mitglied,Freies Proben,11.03.2021,USZ,Sporthalle des Unisportzentrums
Second Unit Juggling,SUJ,1994,Julia,23.03.2001,Mitarbeiter,Mitglied,Semesterabschluss Zirkus,02.07.2019,Audimax,Größter Hörsaal im Humboldtbau
Second Unit Juggling,SUJ,1994,Julia,23.03.2001,Mitarbeiter,Mitglied,Semesterabschluss Zirkus,25.09.2020,Audimax,Größter Hörsaal im Humboldtbau
Second Unit Juggling,SUJ,1994,Julia,23.03.2001,Mitarbeiter,Mitglied,Semesterabschluss Zirkus,18.05.2021,Audimax,Größter Hörsaal im Humboldtbau
Second Unit Juggling,SUJ,1994,Julia,23.03.2001,Mitarbeiter,Mitglied,Semesterabschluss Zirkus,13.04.2022,Audimax,Größter Hörsaal im Humboldtbau
Second Unit Juggling,SUJ,1994,Tom,27.07.2003,Student,Mitglied,Freies Proben,20.07.2018,USZ,Sporthalle des Unisportzentrums
Second Unit Juggling,SUJ,1994,Tom,27.07.2003,Student,Mitglied,Freies Proben,22.06.2019,USZ,Sporthalle des Unisportzentrums
Second Unit Juggling,SUJ,1994,Tom,27.07.2003,Student,Mitglied,Freies Proben,12.05.2020,USZ,Sporthalle des Unisportzentrums
Second Unit Juggling,SUJ,1994,Tom,27.07.2003,Student,Mitglied,Freies Proben,11.03.2021,USZ,Sporthalle des Unisportzentrums
Second Unit Juggling,SUJ,1994,Tom,27.07.2003,Student,Mitglied,Semesterabschluss Zirkus,02.07.2019,Audimax,Größter Hörsaal im Humboldtbau
Second Unit Juggling,SUJ,1994,Tom,27.07.2003,Student,Mitglied,Semesterabschluss Zirkus,25.09.2020,Audimax,Größter Hörsaal im Humboldtbau
Second Unit Juggling,SUJ,1994,Tom,27.07.2003,Student,Mitglied,Semesterabschluss Zirkus,18.05.2021,Audimax,Größter Hörsaal im Humboldtbau
Second Unit Juggling,SUJ,1994,Tom,27.07.2003,Student,Mitglied,Semesterabschluss Zirkus,13.04.2022,Audimax,Größter Hörsaal im Humboldtbau
Second Unit Juggling,SUJ,1994,Elif,10.01.1997,Student,Mitglied,Freies Proben,20.07.2018,USZ,Sporthalle des Unisportzentrums
Second Unit Juggling,SUJ,1994,Elif,10.01.1997,Student,Mitglied,Freies Proben,22.06.2019,USZ,Sporthalle des Unisportzentrums
Second Unit Juggling,SUJ,1994,Elif,10.01.1997,Student,Mitglied,Freies Proben,12.05.2020,USZ,Sporthalle des Unisportzentrums
Second Unit Juggling,SUJ,1994,Elif,10.01.1997,Student,Mitglied,Freies Proben,11.03.2021,USZ,Sporthalle des Unisportzentrums
Second Unit Juggling,SUJ,1994,Elif,10.01.1997,Student,Mitglied,Semesterabschluss Zirkus,02.07.2019,Audimax,Größter Hörsaal im Humboldtbau
Second Unit Juggling,SUJ,1994,Elif,10.01.1997,Student,Mitglied,Semesterabschluss Zirkus,25.09.2020,Audimax,Größter Hörsaal im Humboldtbau
Second Unit Juggling,SUJ,1994,Elif,10.01.1997,Student,Mitglied,Semesterabschluss Zirkus,18.05.2021,Audimax,Größter Hörsaal im Humboldtbau
Second Unit Juggling,SUJ,1994,Elif,10.01.1997,Student,Mitglied,Semesterabschluss Zirkus,13.04.2022,Audimax,Größter Hörsaal im Humboldtbau
Second Unit Juggling,SUJ,1994,Florian,06.01.2003,Student,Mitglied,Freies Proben,20.07.2018,USZ,Sporthalle des Unisportzentrums
Second Unit Juggling,SUJ,1994,Florian,06.01.2003,Student,Mitglied,Freies Proben,22.06.2019,USZ,Sporthalle des Unisportzentrums
Second Unit Juggling,SUJ,1994,Florian,06.01.2003,Student,Mitglied,Freies Proben,12.05.2020,USZ,Sporthalle des Unisportzentrums
Second Unit Juggling,SUJ,1994,Florian,06.01.2003,Student,Mitglied,Freies Proben,11.03.2021,USZ,Sporthalle des Unisportzentrums
Second Unit Juggling,SUJ,1994,Florian,06.01.2003,Student,Mitglied,Semesterabschluss Zirkus,02.07.2019,Audimax,Größter Hörsaal im Humboldtbau
Second Unit Juggling,SUJ,1994,Florian,06.01.2003,Student,Mitglied,Semesterabschluss Zirkus,25.09.2020,Audimax,Größter Hörsaal im Humboldtbau
Second Unit Juggling,SUJ,1994,Florian,06.01.2003,Student,Mitglied,Semesterabschluss Zirkus,18.05.2021,Audimax,Größter Hörsaal im Humboldtbau
Second Unit Juggling,SUJ,1994,Florian,06.01.2003,Student,Mitglied,Semesterabschluss Zirkus,13.04.2022,Audimax,Größter Hörsaal im Humboldtbau
